"id","schema","name","aliases","birth_date","countries","addresses","identifiers","sanctions","phones","emails","program_ids","dataset","first_seen","last_seen","last_change"
"my-inval-79b049c9baedf1d2e068add554bdeb50ca1836a6","LegalEntity","Feedback Clien Sahabat Invest","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-01-27T07:55:03","2026-04-17T07:55:03","2025-01-27T07:55:03"
"my-inval-79b5f0de62e5d1e7f033e9c14612c7621b8203a6","LegalEntity","MDEC Pelaburan Pintar Untuk Masa Hadapan Telegram Group","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-79b92ae07b1fa7f28a88cff19c97bd43f656437d","LegalEntity","DCX Digital Crypto Xchange","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-79fa6b860d9db666bb8e534a60ec5b44e5f28ee3","LegalEntity","AVA Financial Syariah","AVA Financial Trade","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-7a2215fd9e0f91cf3980992ff479548583b8c901","LegalEntity","VALR","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2026-01-30T07:55:02","2026-04-17T07:55:03","2026-01-30T07:55:02"
"my-inval-7a3b861a729011f974fde3db284e74fb44916e4d","LegalEntity","Luno","Valr Trading","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-09-04T07:55:02","2026-04-17T07:55:03","2025-09-04T07:55:02"
"my-inval-7a470523ccfb5a499684cf610739cb82c09b7d36","LegalEntity","Louise Holden Capital Management","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-10-18T07:55:04","2026-04-17T07:55:03","2025-01-27T07:55:03"
"my-inval-7a5eb4bdf32e114f106168a19ecadfa322bf52e6","LegalEntity","Locke Guaranty Trust (NZ) Ltd","","","","Licke Guaranty Trust (NZ) Limited, 60 Cook Street – Suite 324, Auckland 1, New Zealand","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-7a7b00738945037fc155b2746a6d1fc54a53b839","LegalEntity","IHC Pea","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-01-27T07:55:03","2026-04-17T07:55:03","2025-01-27T07:55:03"
"my-inval-7acd7936e23a850bbee3550b2a08c589bb1f6b9c","LegalEntity","Mavis Global Trading","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-07-19T07:55:03","2026-04-17T07:55:03","2024-07-19T07:55:03"
"my-inval-7ae609cdb13d79c0d3e33d6768f561975402941e","LegalEntity","Echo FX Trade","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2026-02-26T07:55:03","2026-04-17T07:55:03","2026-02-26T07:55:03"
"my-inval-7af3ce096c527aea533949b5fa51ffd7a4723d1c","LegalEntity","ECMT Pro","Efinity Capital","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-10-03T07:55:02","2026-04-17T07:55:03","2024-10-03T07:55:02"
"my-inval-7b166622c49a62cc77f3d7fe8520dfe8ba3a6c19","LegalEntity","Secured Prime Trade","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-10-03T07:55:02","2026-04-17T07:55:03","2024-10-03T07:55:02"
"my-inval-7b820521ace98261f315c0abca02dba612820017","LegalEntity","ASWtrader","Asia Wallet;Splitindex Inc","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-7b92dc21d6f7d5f0fd7b193bc7300e62cf3a8425","LegalEntity","Amanahraya Investment Management","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-7bb60f2f12c995ad5e5afc5a102a057e6d8b44da","LegalEntity","Pelaburan Bijak Malaysia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-7bb88d20bbf4704ee6cc85ab5907a7630a5e6101","LegalEntity","Dupris Thomas","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-7bc5d0062f8df87b2bcb90d48fd6b722c5786c3f","LegalEntity","Algobi","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-11-03T07:55:02","2026-04-17T07:55:03","2025-11-04T07:55:03"
"my-inval-7c24c462a837230197c02da7d9c3c8b0d8cb6a1e","LegalEntity","SkywardAsset","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-7c30d299b7c1bbd098ae3664fb25b7d5dbc7bfe2","LegalEntity","Waheed Trading","Waheed Ventures (003089431-V)","","","Menara UOA, Level 15, 5A Suite 12, Jalan Sultan Ismail, 50250 Kuala Lumpur","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-7c508444c04562cd32569400dc785afe03607e6b","LegalEntity","Potential clone entity - Southern Stock Broker","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-10-03T07:55:02","2026-04-17T07:55:03","2024-10-09T07:55:05"
"my-inval-7c5406177979b5c38198285e8183fe2799cebecb","LegalEntity","Bos Wealth Management","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2026-01-19T07:55:02","2026-04-17T07:55:03","2026-01-19T07:55:02"
"my-inval-7c5c569b8a90ac76dd552b03cce435c6a6a336fc","LegalEntity","Maishince Capital Sdn Bhd (“Maishince”)","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-7c727b7e5cab2c80cb437331eb3fe2ff0c02e9ee","LegalEntity","BelleoFX Saham Trader","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-7c740318ec3f1a58ed6b3ca3e2583eca031649ea","LegalEntity","PFMPRO","Potential clone entity - Privium Fund Management","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-09-19T07:55:03","2026-04-17T07:55:03","2025-09-19T07:55:03"
"my-inval-7c8fddac58189889c1305352a88c5cbdb3712e7f","LegalEntity","Delux Investment Sdn Bhd","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-7c9b568d50206158d922c95b27cef30b29c418f7","LegalEntity","Rakyat Malaysia Labur Berhemah","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-10-25T07:55:09","2026-04-17T07:55:03","2024-10-25T07:55:09"
"my-inval-7d0fb95bd8dd6f621ebd6e392f3aeb78c1190109","LegalEntity","FTX Investments Malaysia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-7dcda8336f2eeca7f184216fbd2a8ee9743a437f","LegalEntity","Sahabat Trader","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-10-18T07:55:04"
"my-inval-7dce2e4b0f2d9a4bee33eacb78ae38556aea24aa","LegalEntity","Saham PDI Syariah","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-03-04T07:55:06","2026-04-17T07:55:03","2025-03-04T07:55:06"
"my-inval-7e4563e6901288c69c7c0dfa4eb164f81e161d00","LegalEntity","Octa FX Trade Malaysia","Pelaburan Octa FX","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-7e6165502bfde902028e14f33e47cb1b30a5fd7a","LegalEntity","States Energy Capital","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-7eadc43157682e4ded3c78d5bedfdba4d5ac47b5","LegalEntity","Amanah Murni Sdn. Bhd.","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-7eb341764a8d2c87877b2414f4151f4a37ffcfd5","LegalEntity","CK. Group","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-7ec5932c089c4871f176988711e15c808f4c8c5b","LegalEntity","uobtrade","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-7eda382d17fdff7c21318bcc3d9bd8c30a7844f2","LegalEntity","PNB Syariah Malaysia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-7ee6427bbd3990c05c3eeea24d0dadd192d6f1f6","LegalEntity","Capspring Temasik","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-11-18T07:55:02","2026-04-17T07:55:03","2024-11-19T07:55:05"
"my-inval-7f0e20125f2e0a8c8008fd5851a62636ee35277e","LegalEntity","LUX Galaxies","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-7f90e005935d1993c8161495010d63fc709e18eb","LegalEntity","Treder Malaysia Syari’ah","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-7fe698ff27043ab731b8fe0198f71707973f2692","LegalEntity","Fast Trader","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-7ffbd9de7db5eae4ea97a8910c2124027df270bc","LegalEntity","Potential clone entity - ETX Capital Global","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-7ffbdd2bf850d1aee0226d88cc84890d8d57f8bf","LegalEntity","Holdings Trading","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-800bec6c156d3c92b3b3a456f3761ba0dbd7b944","LegalEntity","Muhibah Yatu Pte Ltd (“Muhibah Yatu”)","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-803dd445c90f86a666626323a3ca0827c3d706d5","LegalEntity","Onecoin Ltd","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-805329587ff5eceda59b5967229923109808baf6","LegalEntity","Ripple Trading Sdn Bhd","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-807a4784b26526defd0d9724a9dc4beb20d9f594","LegalEntity","Mazon Resources","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-809d7d54cffbedd130c1f7166e7747f169f32835","LegalEntity","Modmount","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-08-30T07:55:15","2026-04-17T07:55:03","2024-08-30T07:55:15"
"my-inval-80b4cc99a24080e61b66e3be35958af0dc846964","LegalEntity","Grimes James","Pelaburan Saham Patuh Syariah","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-80bcbe23d35de5d19bf2db95ffba20951eaf58c6","LegalEntity","Heliconia.my","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2026-01-19T07:55:02","2026-04-17T07:55:03","2026-01-19T07:55:02"
"my-inval-80c638fe036cc5c0ce578f18e0eb83ba1ae84570","LegalEntity","Al Jabr Finance","Al Jabr Venture","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-80cad47910fcfb72b5dedac6185180bfe0f7291f","LegalEntity","FDI Hub","Warburg Pincus Club","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-80d7a948b19b6e8c5ed3d4a07f741a48565a17fa","LegalEntity","OTM Capital","OTM Capital Malaysia","","","The Prominence Office Tower, Jl. Jalur Sutera Barat 15. Alam Sutera – Serpong, Tangerang, 15143 Indonesia","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-80f0c9792a52cbf065cd9fe3b1c899058bd8074e","LegalEntity","Akru Investment Berhad (WhastApp)","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-24T07:55:03","2026-04-17T07:55:03","2024-06-24T07:55:03"
"my-inval-80f8a6b20bba65214ff5e3552fae8126dba2d726","LegalEntity","Tickmill","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-811c129a2a0200d687c9703f52c8ed0cbb069999","LegalEntity","Money Hunter","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-10-08T07:55:07","2026-04-17T07:55:03","2024-10-08T07:55:07"
"my-inval-8127a02e3f12830439c33545beac34046f5f8277","LegalEntity","Interactive Broker Invest","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-8160d51aa157514a2724983c582c5ad52e5b8750","LegalEntity","BitradeX","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2026-03-17T07:56:26","2026-04-17T07:55:03","2026-03-17T07:56:26"
"my-inval-81678ad0478527f329ffaf856c3189c4a6c1ff1a","LegalEntity","Produk Kewangan","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-816c93d6fca09b72e4981eb4af87e91c1e029e97","LegalEntity","Potential clone entity - Malaysian Industrial Development Finance","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2026-01-09T07:55:02","2026-04-17T07:55:03","2026-03-04T07:55:56"
"my-inval-817ff459ef37573cc76b7a32c693ccfac317ccec","LegalEntity","Epic Research Malaysia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-81c7dc738ac69909993c0933cfa86d084ddf0174","LegalEntity","CWG Markets","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-81cb22f438183425208028167462b90d7172020e","LegalEntity","Omega Trading Omega Trading Group","","","","ICBC Tower Level 221, 22-126 Queen’s Road Central, Hong Kong","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-8219088cd299d17797681eaeae5ff11282afb5bd","LegalEntity","Raiz Malaysia Investment","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-82a4866abe5e2aa38c354c3d018a268523293c5e","LegalEntity","B4U Global","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-82c64404412fc52da69d70dcf9b3da1694e4806d","LegalEntity","Berjaya HSBC Investment Malaysia","HSBC Bank Investment 24;HSBC Bank Official;Pelaburan Syarikat HSBC Malaysia","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2026-04-09T07:55:03"
"my-inval-82d20f023a8d4851c32bb23efc4b05d2b8104fba","LegalEntity","Association of Financial Advisers","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2025-09-23T07:55:51","2026-04-17T07:55:03","2025-09-23T07:55:51"
"my-inval-832c08ba3f5fabd7cb984d7cccfac498c36276e1","LegalEntity","Financial Planners Integrated","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-8346566e7d3f4754100fff908be92c21b5206868","LegalEntity","QTC Management","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-83609e177b28f16cc3347de4e11863bc670122ea","LegalEntity","BRB Saham","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-83645da22a354984e15566055da8c704c28ab43b","LegalEntity","Amal Trust","Wakala Ventures (002848059-U)","","","Menara UOA, Level 15, 5A Suite 12, Jalan Sultan Ismail, 50250 Kuala Lumpur","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-83ac2c60f561dc41ed1950eacda867dffb005311","LegalEntity","Halley Dragon BTC Mining-Malaysia","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-83d3cf62c1beed2a85ca0daf9f0c531af48fed52","LegalEntity","PMB Investment","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-83f7cca43e125875b4f0fe5e8c73c7a624bd5475","LegalEntity","My Share","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
"my-inval-8405ed9fe2b0f366e7c38855c00aae5505119344","LegalEntity","Zelan Bhd","","","","","","","","","","Malaysia Securities Commission Investor Alert List","2024-06-20T15:26:17","2026-04-17T07:55:03","2024-06-20T16:17:25"
